seq_ID,seq_start,seq_end,gene1
MT3_1470,2488,3371,g2712
MT3_1470,3942,4614,g2713
MT3_1471,52,324,g2714
MT3_1471,443,3828,g2715
MT3_1471,4265,5097,g2716
MT3_1472,882,1385,g2717
MT3_1473,165,368,g2718
MT3_1473,881,2419,g2719
MT3_1473,2977,3384,g2720
MT3_1474,2901,3545,g2721
MT3_1474,4610,6583,g2722
MT3_1474,8251,9153,g2723
MT3_1476,2,577,g2724
MT3_1476,1799,2652,g2725
MT3_1477,1,853,g2726
MT3_1477,1144,2319,g2727
MT3_1478,1,1287,g2728
MT3_1478,2055,4161,g2729
MT3_1479,1010,2853,g2730
MT3_1480,198,1940,g2731
MT3_1480,2453,3913,g2732
MT3_1480,5468,5750,g2733
MT3_1481,308,2484,g2734
MT3_1481,3593,4033,g2735
MT3_1482,1,442,g2736
MT3_1483,1,4412,g2737
MT3_1484,311,1392,g2738
MT3_1484,1658,2255,g2739
MT3_1484,2556,3023,g2740
MT3_1485,1,782,g2741
MT3_1485,3333,4268,g2742
MT3_1486,60,878,g2743
MT3_1486,3413,4945,g2744
MT3_1486,5654,6451,g2745
MT3_1486,6989,7860,g2746
MT3_1487,1,1280,g2747
MT3_1487,2789,4035,g2748
MT3_1488,665,1917,g2749
MT3_1488,3219,5162,g2750
MT3_1488,5809,6375,g2751
MT3_1489,1,404,g2752
MT3_1489,1005,2030,g2753
MT3_1490,1476,2614,g2754
MT3_1490,4105,6133,g2755
MT3_1491,889,1971,g2756
MT3_1492,1,1512,g2757
MT3_1492,1813,2869,g2758
MT3_1493,874,3711,g2759
MT3_1493,4141,6509,g2760
MT3_1493,7091,7558,g2761
MT3_1494,1,1115,g2762
MT3_1494,1297,3358,g2763
MT3_1495,984,1550,g2764
MT3_1496,229,1713,g2765
MT3_1496,2477,3956,g2766
MT3_1496,4116,6022,g2767
MT3_1496,7180,7995,g2768
MT3_1497,1,347,g2769
MT3_1497,467,1406,g2770
MT3_1497,1703,2941,g2771
MT3_1498,1,470,g2772
MT3_1498,2113,4065,g2773
MT3_1499,2077,4664,g2774
MT3_1501,1714,3177,g2775
MT3_1502,202,1212,g2776
MT3_1502,1534,2009,g2777
MT3_1502,4759,5069,g2778
MT3_1503,4836,5996,g2779
MT3_1504,1,1101,g2780
MT3_1504,5975,7061,g2781
MT3_1504,7595,7978,g2782
MT3_1505,1,212,g2783
MT3_1505,914,3286,g2784
MT3_1505,4112,4861,g2785
MT3_1505,8299,13194,g2786
MT3_1506,1,1273,g2787
MT3_1506,2290,3231,g2788
MT3_1507,1726,3282,g2789
MT3_1508,3432,4417,g2790
MT3_1509,2843,3784,g2791
MT3_1510,1945,4162,g2792
MT3_1511,1095,2588,g2793
MT3_1511,3223,4638,g2794
MT3_1512,1,986,g2795
MT3_1512,3979,5955,g2796
MT3_1513,1075,2496,g2797
MT3_1513,3150,4166,g2798
MT3_1514,1,557,g2799
MT3_1514,1231,2517,g2800
MT3_1514,4066,4818,g2801
MT3_1515,1,372,g2802
MT3_1515,746,2357,g2803
MT3_1515,3117,4041,g2804
MT3_1515,4456,5466,g2805
MT3_1516,181,1660,g2806
MT3_1516,4559,5797,g2807
MT3_1517,192,1445,g2808
MT3_1517,1772,3228,g2809
MT3_1518,1075,3734,g2810
MT3_1518,4087,4455,g2811
MT3_1519,32,439,g2812
MT3_1519,1007,1350,g2813
MT3_1519,2045,4495,g2814
MT3_1520,282,2321,g2815
MT3_1521,273,767,g2816
MT3_1521,861,1415,g2817
MT3_1521,2064,3350,g2818
MT3_1522,1,567,g2819
MT3_1522,1409,2335,g2820
MT3_1523,1,1066,g2821
MT3_1523,3002,4060,g2822
MT3_1523,4797,6880,g2823
MT3_1524,647,2143,g2824
MT3_1525,1,232,g2825
MT3_1525,291,1886,g2826
MT3_1525,2159,3986,g2827
MT3_1525,6021,6275,g2828
MT3_1526,3898,4186,g2829
MT3_1527,1,1678,g2830
MT3_1528,1,1264,g2831
MT3_1528,2400,3191,g2832
MT3_1528,3604,5108,g2833
MT3_1529,1,4883,g2834
MT3_1530,23,1015,g2835
MT3_1530,1197,2345,g2836
MT3_1530,2777,4572,g2837
MT3_1531,1406,3556,g2838
MT3_1531,4658,7034,g2839
MT3_1531,7193,7993,g2840
MT3_1531,8776,9687,g2841
MT3_1532,915,4220,g2842
MT3_1532,8311,10679,g2843
MT3_1533,1228,1687,g2844
MT3_1534,2267,2957,g2845
MT3_1535,391,2116,g2846
MT3_1535,2955,5970,g2847
MT3_1535,6039,6509,g2848
MT3_1536,3329,4023,g2849
MT3_1537,1,1693,g2850
MT3_1538,3798,6724,g2851
MT3_1539,1,1448,g2852
MT3_1539,1859,2631,g2853
MT3_1540,728,3835,g2854
MT3_1541,141,3784,g2855
MT3_1542,674,2221,g2856
MT3_1543,495,2943,g2857
MT3_1543,3516,3920,g2858
MT3_1544,1,729,g2859
MT3_1544,1462,2778,g2860
MT3_1545,2680,3023,g2861
MT3_1546,2054,3514,g2862
MT3_1547,1,1659,g2863
MT3_1547,2307,3817,g2864
MT3_1548,17,1258,g2865
MT3_1549,436,2347,g2866
MT3_1549,10462,11958,g2867
MT3_1549,12127,13554,g2868
MT3_1550,1,1317,g2869
MT3_1550,3675,4880,g2870
MT3_1551,1,1176,g2871
MT3_1551,3754,5716,g2872
MT3_1552,292,605,g2873
MT3_1552,814,2505,g2874
MT3_1553,1,2291,g2875
MT3_1553,2537,3904,g2876
MT3_1554,4413,5047,g2877
MT3_1555,1,471,g2878
MT3_1555,1790,1999,g2879
MT3_1555,2828,3860,g2880
MT3_1555,4018,6075,g2881
MT3_1556,326,1575,g2882
MT3_1556,2301,2558,g2883
MT3_1556,3567,5137,g2884
MT3_1557,1386,2713,g2885
MT3_1557,3781,4936,g2886
MT3_1558,1,621,g2887
MT3_1558,2346,3389,g2888
MT3_1559,2959,6443,g2889
MT3_1560,1,771,g2890
MT3_1560,1400,3105,g2891
MT3_1561,1,654,g2892
MT3_1561,6101,6468,g2893
MT3_1562,1,1833,g2894
MT3_1563,1412,3110,g2895
MT3_1563,5630,7355,g2896
MT3_1564,759,3685,g2897
MT3_1565,907,2142,g2898
MT3_1565,3104,3421,g2899
MT3_1566,1300,2494,g2900
MT3_1566,2812,3048,g2901
MT3_1569,816,3480,g2902
MT3_1570,1161,3269,g2903
MT3_1571,1,1669,g2904
MT3_1572,2153,4402,g2905
MT3_1572,4911,6501,g2906
MT3_1572,6547,7867,g2907
MT3_1573,620,4636,g2908
MT3_1574,693,1790,g2909
MT3_1574,2518,4457,g2910
MT3_1574,5615,7209,g2911
MT3_1574,7948,9073,g2912
MT3_1575,1740,3026,g2913
MT3_1576,527,2079,g2914
MT3_1576,2818,3263,g2915
MT3_1577,836,1581,g2916
MT3_1577,4040,5977,g2917
MT3_1578,1571,3694,g2918
MT3_1578,4951,5488,g2919
MT3_1579,847,1614,g2920
MT3_1579,4666,6933,g2921
MT3_1579,7195,9121,g2922
MT3_1580,338,684,g2923
MT3_1582,766,1227,g2924
MT3_1582,1659,4045,g2925
MT3_1582,5016,5324,g2926
MT3_1582,5763,6157,g2927
MT3_1583,2579,4174,g2928
MT3_1584,662,1964,g2929
MT3_1584,4180,4372,g2930
MT3_1585,2573,3539,g2931
MT3_1586,1398,2792,g2932
MT3_1587,1,665,g2933
MT3_1587,863,2732,g2934
MT3_1588,1,1000,g2935
MT3_1588,1116,1616,g2936
MT3_1588,3117,4787,g2937
MT3_1589,1,1608,g2938
MT3_1589,2187,2486,g2939
MT3_1589,2877,3625,g2940
MT3_1589,4615,5955,g2941
MT3_1589,6590,8014,g2942
MT3_1590,1,480,g2943
MT3_1590,2287,3265,g2944
MT3_1591,1,1684,g2945
MT3_1592,1,2898,g2946
MT3_1592,3047,4034,g2947
MT3_1593,1442,2225,g2948
MT3_1593,4045,4836,g2949
MT3_1594,1873,4722,g2950
MT3_1595,1,2981,g2951
MT3_1596,2674,6937,g2952
MT3_1596,7306,8342,g2953
MT3_1597,1,415,g2954
MT3_1597,1063,2869,g2955
MT3_1598,204,2025,g2956
MT3_1599,112,5427,g2957
MT3_1599,6704,8497,g2958
MT3_1599,13459,15407,g2959
MT3_1599,16411,18769,g2960
MT3_1599,21446,22191,g2961
MT3_1600,1,3084,g2962
MT3_1601,1,1177,g2963
MT3_1602,1,1249,g2964
MT3_1603,1,201,g2965
MT3_1603,1827,4795,g2966
MT3_1604,1801,2704,g2967
MT3_1605,1,391,g2968
MT3_1605,952,3136,g2969
MT3_1606,1,862,g2970
MT3_1606,1746,6283,g2971
MT3_1607,476,727,g2972
MT3_1608,1,9567,g2973
MT3_1609,1197,2001,g2974
MT3_1609,3586,4284,g2975
MT3_1610,524,3178,g2976
MT3_1611,903,2167,g2977
MT3_1611,2342,3684,g2978
MT3_1611,4906,5910,g2979
MT3_1612,1339,3668,g2980
MT3_1612,4167,5030,g2981
MT3_1612,5574,7260,g2982
MT3_1612,7601,8572,g2983
MT3_1613,1,634,g2984
MT3_1613,908,2884,g2985
MT3_1613,3862,5444,g2986
MT3_1614,1,1229,g2987
MT3_1615,500,2329,g2988
MT3_1616,965,1708,g2989
MT3_1616,2277,3335,g2990
MT3_1616,3929,5856,g2991
MT3_1617,1993,2679,g2992
MT3_1618,714,1106,g2993
MT3_1618,1576,2982,g2994
MT3_1618,3557,5904,g2995
MT3_1618,6654,6855,g2996
MT3_1619,1,769,g2997
MT3_1619,3562,4698,g2998
MT3_1620,56,1023,g2999
MT3_1621,1,133,g3000
MT3_1621,956,2023,g3001
MT3_1621,2973,3422,g3002
MT3_1622,1,114,g3003
MT3_1622,969,1860,g3004
MT3_1622,2388,3485,g3005
MT3_1622,4720,7868,g3006
MT3_1623,1444,2593,g3007
MT3_1623,3773,4155,g3008
MT3_1624,1,429,g3009
MT3_1625,451,2205,g3010
MT3_1625,3767,4151,g3011
MT3_1626,1,580,g3012
MT3_1626,5188,6110,g3013
MT3_1627,890,1201,g3014
MT3_1627,1310,3237,g3015
MT3_1627,3747,4254,g3016
MT3_1628,1,1355,g3017
MT3_1629,152,2061,g3018
MT3_1630,2148,3075,g3019
MT3_1631,983,3456,g3020
MT3_1632,1154,2570,g3021
MT3_1633,1,4358,g3022
MT3_1633,4975,7099,g3023
MT3_1634,2309,3220,g3024
MT3_1635,2224,3069,g3025
MT3_1636,1,1083,g3026
MT3_1636,1829,3661,g3027
MT3_1637,3296,4981,g3028
MT3_1637,6146,7639,g3029
MT3_1638,1,1741,g3030
MT3_1638,2748,3418,g3031
MT3_1639,512,1960,g3032
MT3_1639,2320,2649,g3033
MT3_1640,1337,2386,g3034
MT3_1641,1,817,g3035
MT3_1641,2298,3954,g3036
MT3_1642,1,3340,g3037
MT3_1643,1356,2366,g3038
MT3_1645,1407,3173,g3039
MT3_1645,3499,4152,g3040
MT3_1646,496,2340,g3041
MT3_1648,448,2731,g3042
MT3_1649,1,671,g3043
MT3_1649,1575,2612,g3044
MT3_1650,324,1075,g3045
MT3_1650,3423,4288,g3046
MT3_1650,6496,7515,g3047
MT3_1651,1,2633,g3048
MT3_1651,3327,4349,g3049
MT3_1652,794,2452,g3050
MT3_1653,14,985,g3051
MT3_1653,2129,4800,g3052
MT3_1653,7604,9157,g3053
MT3_1653,9622,10149,g3054
MT3_1654,520,4928,g3055
MT3_1655,1,1036,g3056
MT3_1655,7041,8572,g3057
MT3_1656,1,1002,g3058
MT3_1656,5157,6092,g3059
MT3_1657,1,1141,g3060
MT3_1657,3064,4161,g3061
MT3_1657,4438,6219,g3062
MT3_1658,90,1461,g3063
MT3_1658,2834,4048,g3064
MT3_1658,5896,7615,g3065
MT3_1658,7919,10252,g3066
MT3_1659,1959,5463,g3067
MT3_1660,1,412,g3068
MT3_1660,2080,2780,g3069
MT3_1660,6688,9137,g3070
MT3_1661,706,1758,g3071
MT3_1662,78,1611,g3072
MT3_1662,3413,6278,g3073
MT3_1663,1,1915,g3074
MT3_1664,1,5163,g3075
MT3_1665,2627,3556,g3076
MT3_1665,5436,6782,g3077
MT3_1666,1,823,g3078
MT3_1666,1394,2563,g3079
MT3_1666,2948,4747,g3080
MT3_1667,1,429,g3081
MT3_1667,819,2553,g3082
MT3_1667,4008,4504,g3083
MT3_1668,2107,4027,g3084
MT3_1668,5089,6447,g3085
MT3_1669,388,1645,g3086
MT3_1669,1814,2778,g3087
MT3_1670,1854,4198,g3088
MT3_1671,1,1296,g3089
MT3_1671,3615,5097,g3090
MT3_1672,860,1519,g3091
MT3_1672,2405,4030,g3092
MT3_1672,4291,4961,g3093
MT3_1673,1,303,g3094
MT3_1674,1382,4223,g3095
MT3_1674,5017,5983,g3096
MT3_1675,1,170,g3097
MT3_1675,991,3084,g3098
MT3_1676,1635,3554,g3099
MT3_1676,4364,6745,g3100
MT3_1677,649,1512,g3101
MT3_1677,3419,5530,g3102
MT3_1678,4116,6150,g3103
MT3_1679,344,2092,g3104
MT3_1680,477,3044,g3105
MT3_1680,3796,4209,g3106
MT3_1680,4834,5902,g3107
MT3_1680,6448,7468,g3108
MT3_1681,1,2530,g3109
MT3_1681,3490,4038,g3110
MT3_1683,1,3438,g3111
MT3_1684,1,205,g3112
MT3_1684,498,2456,g3113
MT3_1684,4258,4666,g3114
MT3_1685,1783,2749,g3115
MT3_1685,3371,4520,g3116
MT3_1686,1,737,g3117
MT3_1687,317,699,g3118
MT3_1687,1668,2997,g3119
MT3_1688,1297,2230,g3120
MT3_1690,1,653,g3121
MT3_1690,1395,2429,g3122
MT3_1691,1844,2422,g3123
MT3_1692,1157,3317,g3124
MT3_1693,1,3023,g3125
MT3_1694,1,201,g3126
MT3_1694,622,2620,g3127
MT3_1695,210,5119,g3128
MT3_1696,1,2879,g3129
MT3_1696,7457,11691,g3130
MT3_1696,14154,17994,g3131
MT3_1697,1440,2879,g3132
MT3_1697,3783,5933,g3133
MT3_1698,356,733,g3134
MT3_1698,3832,5574,g3135
MT3_1698,6073,6771,g3136
MT3_1700,1,740,g3137
MT3_1700,1780,2846,g3138
MT3_1701,1,1571,g3139
MT3_1701,4960,6194,g3140
MT3_1701,7133,7624,g3141
MT3_1703,1,873,g3142
MT3_1703,1377,2420,g3143
MT3_1703,2724,2924,g3144
MT3_1704,2389,3237,g3145
MT3_1704,4222,4554,g3146
MT3_1705,1511,3460,g3147
MT3_1706,997,1996,g3148
MT3_1706,2390,3868,g3149
MT3_1707,1,1671,g3150
MT3_1707,4591,6301,g3151
MT3_1707,6676,7449,g3152
MT3_1708,6,476,g3153
MT3_1708,2956,3934,g3154
MT3_1709,746,2326,g3155
MT3_1709,3004,5524,g3156
MT3_1709,6512,7751,g3157
MT3_1712,1076,1774,g3158
MT3_1712,2110,3144,g3159
MT3_1713,2295,3211,g3160
MT3_1713,4995,6556,g3161
MT3_1713,7046,10828,g3162
MT3_1713,10919,12408,g3163
MT3_1713,12792,13349,g3164
MT3_1715,1,4241,g3165
MT3_1716,2326,3344,g3166
MT3_1717,1038,4182,g3167
MT3_1717,5739,6416,g3168
MT3_1718,810,2868,g3169
MT3_1718,4199,6859,g3170
MT3_1719,1,1336,g3171
MT3_1719,2487,3680,g3172
MT3_1719,4105,6508,g3173
MT3_1719,8390,9707,g3174
MT3_1719,10538,12279,g3175
MT3_1720,1,75,g3176
MT3_1720,1431,2461,g3177
MT3_1721,63,1720,g3178
MT3_1721,3177,6525,g3179
MT3_1723,1,12006,g3180
MT3_1723,12911,15481,g3181
MT3_1724,1,920,g3182
MT3_1724,1307,2069,g3183
MT3_1724,2594,4349,g3184
MT3_1724,5049,5632,g3185
MT3_1725,175,771,g3186
MT3_1727,2177,3768,g3187
MT3_1728,1,1468,g3188
MT3_1728,2207,3470,g3189
MT3_1730,1166,2489,g3190
MT3_1730,2926,3429,g3191
MT3_1732,1,1012,g3192
MT3_1732,1674,3365,g3193
MT3_1733,312,928,g3194
MT3_1733,1468,2548,g3195
MT3_1733,3400,4803,g3196
MT3_1734,968,3412,g3197
MT3_1736,1961,3045,g3198
MT3_1736,3499,4491,g3199
MT3_1737,1481,2605,g3200
MT3_1738,1,225,g3201
MT3_1738,2525,2854,g3202
MT3_1738,4953,6605,g3203
MT3_1740,1,686,g3204
MT3_1740,1353,5018,g3205
MT3_1741,299,2810,g3206
MT3_1742,2648,3112,g3207
MT3_1743,1,238,g3208
MT3_1743,2550,3399,g3209
MT3_1744,1,1190,g3210
MT3_1744,3230,3958,g3211
MT3_1744,4537,5938,g3212
MT3_1746,130,2787,g3213
MT3_1747,1,1952,g3214
MT3_1747,2918,4963,g3215
MT3_1747,5096,6737,g3216
MT3_1748,2530,4076,g3217
MT3_1749,1,387,g3218
MT3_1749,470,1227,g3219
MT3_1750,654,1685,g3220
MT3_1750,2364,2819,g3221
MT3_1751,768,1532,g3222
MT3_1751,3217,3991,g3223
MT3_1752,1616,2288,g3224
MT3_1752,2499,3127,g3225
MT3_1753,1471,2510,g3226
MT3_1753,2554,3964,g3227
MT3_1754,400,1475,g3228
MT3_1754,1915,3186,g3229
MT3_1755,26,787,g3230
MT3_1755,1727,1960,g3231
MT3_1755,2530,3513,g3232
MT3_1755,4431,4784,g3233
MT3_1756,298,2796,g3234
MT3_1757,1,550,g3235
MT3_1757,1016,1841,g3236
MT3_1757,1929,3005,g3237
MT3_1757,3730,5086,g3238
MT3_1758,1397,2484,g3239
MT3_1758,3648,4120,g3240
MT3_1759,1,1299,g3241
MT3_1760,1,282,g3242
MT3_1760,382,1177,g3243
MT3_1760,1947,4601,g3244
MT3_1760,5666,6268,g3245
MT3_1760,6727,7482,g3246
MT3_1762,537,1599,g3247
MT3_1763,568,1373,g3248
MT3_1763,5307,6395,g3249
MT3_1764,372,3169,g3250
MT3_1765,172,1970,g3251
MT3_1765,2934,4683,g3252
MT3_1766,1,1004,g3253
MT3_1766,1561,7823,g3254
MT3_1768,788,1998,g3255
MT3_1768,2627,4278,g3256
MT3_1768,6676,9518,g3257
MT3_1768,11119,11359,g3258
MT3_1769,820,4185,g3259
MT3_1769,6076,6821,g3260
MT3_1769,7605,8651,g3261
MT3_1769,9185,9932,g3262
MT3_1770,1952,2885,g3263
MT3_1771,2002,4027,g3264
MT3_1772,693,1919,g3265
MT3_1772,2779,6332,g3266
MT3_1773,3220,4046,g3267
MT3_1773,5720,5975,g3268
MT3_1774,175,1844,g3269
MT3_1774,2062,3649,g3270
MT3_1775,1,713,g3271
MT3_1776,1274,2669,g3272
MT3_1777,2003,2557,g3273
MT3_1777,2967,4314,g3274
MT3_1777,5491,6064,g3275
MT3_1779,704,3076,g3276
MT3_1779,3212,4498,g3277
MT3_1780,4851,5501,g3278
MT3_1781,791,1881,g3279
MT3_1781,2015,3328,g3280
MT3_1782,1,7071,g3281
MT3_1783,2448,3908,g3282
MT3_1784,1,1464,g3283
MT3_1784,2051,2744,g3284
MT3_1784,3181,4145,g3285
MT3_1785,1,1166,g3286
MT3_1785,3241,4156,g3287
MT3_1785,4913,5566,g3288
MT3_1786,2213,2677,g3289
MT3_1787,298,2640,g3290
MT3_1788,522,1473,g3291
MT3_1789,1,548,g3292
MT3_1789,1560,4058,g3293
MT3_1790,795,1273,g3294
MT3_1790,3032,3710,g3295
MT3_1791,1,4439,g3296
MT3_1793,1,535,g3297
MT3_1793,650,1190,g3298
MT3_1793,2585,3856,g3299
MT3_1794,640,2335,g3300
MT3_1794,2724,4109,g3301
MT3_1794,5139,7169,g3302
MT3_1795,187,2305,g3303
MT3_1795,2975,3723,g3304
MT3_1796,842,2800,g3305
MT3_1796,4227,5196,g3306
MT3_1796,6427,8402,g3307
MT3_1797,1,3240,g3308
MT3_1798,1304,3204,g3309
MT3_1799,1,1243,g3310
MT3_1799,1965,4273,g3311
MT3_1800,15,2742,g3312
MT3_1800,3543,4241,g3313
MT3_1800,4618,5262,g3314
MT3_1801,1,2922,g3315
MT3_1801,3614,4206,g3316
MT3_1802,964,2679,g3317
MT3_1802,3508,9478,g3318
MT3_1803,1420,1725,g3319
MT3_1804,1,732,g3320
MT3_1804,3132,5897,g3321
MT3_1805,695,7989,g3322
MT3_1806,1437,1857,g3323
MT3_1806,2199,3088,g3324
MT3_1807,754,2763,g3325
MT3_1808,4918,5544,g3326
MT3_1809,393,1311,g3327
MT3_1810,1,1735,g3328
MT3_1810,2143,4247,g3329
MT3_1810,4920,5134,g3330
MT3_1811,1,281,g3331
MT3_1811,861,1276,g3332
MT3_1811,1536,3158,g3333
MT3_1812,1,1507,g3334
MT3_1812,5944,8324,g3335
MT3_1813,1,911,g3336
MT3_1813,2515,3366,g3337
MT3_1814,1,1551,g3338
MT3_1814,2297,3470,g3339
MT3_1815,569,2557,g3340
MT3_1815,3339,5439,g3341
MT3_1815,7095,7982,g3342
MT3_1816,1,2131,g3343
MT3_1816,4585,6515,g3344
MT3_1816,7634,9434,g3345
MT3_1817,435,1511,g3346
MT3_1817,2092,2397,g3347
MT3_1817,3359,3932,g3348
MT3_1818,1,5308,g3349
MT3_1819,1,895,g3350
MT3_1819,1802,3297,g3351
MT3_1820,1910,2813,g3352
MT3_1821,1,347,g3353
MT3_1821,1269,4061,g3354
MT3_1822,395,1942,g3355
MT3_1823,772,2298,g3356
MT3_1823,4238,5174,g3357
MT3_1823,5877,6743,g3358
MT3_1824,738,2356,g3359
MT3_1824,2857,4018,g3360
MT3_1825,1,1624,g3361
MT3_1825,2022,4023,g3362
MT3_1826,270,1559,g3363
MT3_1826,2043,2822,g3364
MT3_1828,1057,2698,g3365
MT3_1829,1,511,g3366
MT3_1829,1514,2610,g3367
MT3_1829,3620,5454,g3368
MT3_1830,1141,1830,g3369
MT3_1831,1,519,g3370
MT3_1831,1807,3360,g3371
MT3_1832,613,6657,g3372
MT3_1832,7039,7369,g3373
MT3_1833,1,825,g3374
MT3_1833,2219,3078,g3375
MT3_1833,3597,4541,g3376
MT3_1834,1,696,g3377
MT3_1834,3188,5047,g3378
MT3_1835,1713,4480,g3379
MT3_1835,6221,8303,g3380
MT3_1836,1,781,g3381
MT3_1836,4234,5979,g3382
MT3_1837,977,2342,g3383
MT3_1837,5131,5523,g3384
MT3_1838,918,1891,g3385
MT3_1838,2595,4518,g3386
MT3_1838,5463,6691,g3387
MT3_1838,9066,10403,g3388
MT3_1839,1,790,g3389
MT3_1839,1182,3046,g3390
MT3_1840,496,1620,g3391
MT3_1840,2246,3767,g3392
MT3_1841,1,1072,g3393
MT3_1841,1594,2724,g3394
MT3_1842,1,258,g3395
MT3_1842,1588,2367,g3396
MT3_1842,2887,5031,g3397
MT3_1842,8112,11105,g3398
MT3_1843,622,1695,g3399
MT3_1843,3800,4592,g3400
MT3_1844,1,1096,g3401
MT3_1844,2084,2302,g3402
MT3_1845,1,1674,g3403
MT3_1845,2729,3585,g3404
MT3_1846,1,1763,g3405
MT3_1846,2344,3655,g3406
MT3_1847,2099,2548,g3407
MT3_1847,3231,4043,g3408
MT3_1848,9,1397,g3409
MT3_1848,1606,2984,g3410
MT3_1848,3586,5348,g3411
MT3_1848,6386,7961,g3412
MT3_1848,8472,9476,g3413
MT3_1848,10167,11131,g3414
MT3_1849,1,1196,g3415
MT3_1849,1501,1973,g3416
MT3_1850,1,8134,g3417
MT3_1851,1128,2459,g3418
MT3_1851,2729,3736,g3419
MT3_1851,4316,5224,g3420
MT3_1852,1,1225,g3421
MT3_1852,4394,4819,g3422
MT3_1852,6297,7550,g3423
MT3_1853,1,1427,g3424
MT3_1853,1588,3050,g3425
MT3_1853,3712,4632,g3426
MT3_1855,102,1508,g3427
MT3_1856,537,1127,g3428
MT3_1856,1610,2522,g3429
MT3_1857,1,491,g3430
MT3_1857,1248,2900,g3431
MT3_1858,1779,3836,g3432
MT3_1859,1,2014,g3433
MT3_1859,2988,5352,g3434
MT3_1859,7353,7704,g3435
MT3_1859,7747,9744,g3436
MT3_1860,1,503,g3437
MT3_1860,1107,1587,g3438
MT3_1860,2647,3270,g3439
MT3_1861,361,729,g3440
MT3_1861,2059,3904,g3441
MT3_1862,1197,2297,g3442
MT3_1862,2884,3514,g3443
MT3_1863,53,1842,g3444
MT3_1863,2647,3162,g3445
MT3_1864,740,1311,g3446
MT3_1864,2889,3798,g3447
MT3_1865,2209,3114,g3448
MT3_1866,1903,3326,g3449
MT3_1867,205,1227,g3450
MT3_1867,2094,2801,g3451
MT3_1867,4052,4688,g3452
MT3_1868,1,1770,g3453
MT3_1869,830,1490,g3454
MT3_1869,2364,5894,g3455
MT3_1869,6696,8309,g3456
MT3_1870,2558,3038,g3457
MT3_1871,1252,3195,g3458
MT3_1872,1,233,g3459
MT3_1872,1665,2045,g3460
MT3_1872,2675,3430,g3461
MT3_1873,690,1277,g3462
MT3_1873,1424,2317,g3463
MT3_1874,419,1469,g3464
MT3_1874,2023,3017,g3465
MT3_1875,3166,5289,g3466
MT3_1875,6593,7180,g3467
MT3_1877,1,1205,g3468
MT3_1877,4907,5782,g3469
MT3_1877,6123,6980,g3470
MT3_1877,10832,11683,g3471
MT3_1878,2335,4053,g3472
MT3_1878,4698,5760,g3473
MT3_1879,1,312,g3474
MT3_1879,663,1550,g3475
MT3_1879,2504,5142,g3476
MT3_1880,980,2074,g3477
MT3_1881,1723,3051,g3478
MT3_1882,1650,2798,g3479
MT3_1883,1,2032,g3480
MT3_1883,3195,4153,g3481
MT3_1884,1299,2993,g3482
MT3_1885,899,1754,g3483
MT3_1885,2483,2962,g3484
MT3_1885,3359,4755,g3485
MT3_1886,198,2177,g3486
MT3_1886,2574,3110,g3487
MT3_1887,2973,4071,g3488
MT3_1888,1,478,g3489
MT3_1888,907,2888,g3490
MT3_1888,6207,6651,g3491
MT3_1889,1,2626,g3492
MT3_1889,3298,4302,g3493
MT3_1891,2640,3239,g3494
MT3_1892,2270,4384,g3495
MT3_1893,1161,2003,g3496
MT3_1893,2602,3597,g3497
MT3_1894,861,1664,g3498
MT3_1895,2618,3417,g3499
MT3_1895,3965,4963,g3500
MT3_1896,1319,2833,g3501
MT3_1896,3592,4627,g3502
MT3_1897,1800,2788,g3503
MT3_1898,46,2630,g3504
MT3_1899,1,1294,g3505
MT3_1899,1492,2501,g3506
MT3_1899,2828,3940,g3507
MT3_1900,1,1852,g3508
MT3_1900,2494,4916,g3509
MT3_1900,5421,6293,g3510
MT3_1901,1,702,g3511
MT3_1901,913,2255,g3512
MT3_1901,3628,5038,g3513
MT3_1902,1,893,g3514
MT3_1904,1673,4439,g3515
MT3_1905,265,1437,g3516
MT3_1905,1906,2424,g3517
MT3_1905,3880,4579,g3518
MT3_1906,1,3193,g3519
MT3_1907,1,392,g3520
MT3_1907,2208,3439,g3521
MT3_1907,3521,3905,g3522
MT3_1908,54,3328,g3523
MT3_1909,108,1406,g3524
MT3_1909,1877,3036,g3525
MT3_1910,104,1660,g3526
MT3_1910,2079,3431,g3527
MT3_1911,1448,2732,g3528
MT3_1911,3049,4325,g3529
MT3_1911,4797,5344,g3530
MT3_1911,6211,7914,g3531
MT3_1912,1052,2713,g3532
MT3_1913,1,2032,g3533
MT3_1913,3112,5624,g3534
MT3_1914,1,2608,g3535
MT3_1915,1,2399,g3536
MT3_1916,1913,2835,g3537
MT3_1917,1677,2897,g3538
MT3_1919,175,551,g3539
MT3_1919,2015,2455,g3540
MT3_1920,1,522,g3541
MT3_1920,1953,2747,g3542
MT3_1921,1204,5404,g3543
MT3_1923,1,393,g3544
MT3_1923,591,2272,g3545
MT3_1926,100,3231,g3546
MT3_1927,37,1401,g3547
MT3_1927,1712,3802,g3548
MT3_1928,768,1621,g3549
MT3_1928,2080,4530,g3550
MT3_1929,1,2295,g3551
MT3_1930,1,672,g3552
MT3_1930,3167,4038,g3553
MT3_1930,4453,5762,g3554
MT3_1931,209,1168,g3555
MT3_1931,2506,4303,g3556
MT3_1931,4911,6137,g3557
MT3_1931,6962,7162,g3558
