seq_ID,seq_start,seq_end,gene1
NODE_39_length_327640_cov_15.206557,55841,58735,g8968
NODE_39_length_327640_cov_15.206557,59515,60708,g8969
NODE_39_length_327640_cov_15.206557,65485,66261,g8970
NODE_39_length_327640_cov_15.206557,67122,69080,g8971
NODE_39_length_327640_cov_15.206557,71035,72081,g8972
NODE_39_length_327640_cov_15.206557,72211,73942,g8973
NODE_39_length_327640_cov_15.206557,75446,77682,g8974
NODE_39_length_327640_cov_15.206557,78521,83960,g8975
NODE_39_length_327640_cov_15.206557,87395,89042,g8976
NODE_39_length_327640_cov_15.206557,89928,91374,g8977
NODE_39_length_327640_cov_15.206557,92838,93409,g8978
NODE_39_length_327640_cov_15.206557,97101,97523,g8979
NODE_39_length_327640_cov_15.206557,98052,98584,g8980
NODE_39_length_327640_cov_15.206557,99512,101008,g8981
NODE_39_length_327640_cov_15.206557,108410,110947,g8982
NODE_39_length_327640_cov_15.206557,111400,113202,g8983
NODE_39_length_327640_cov_15.206557,113653,115854,g8984
NODE_39_length_327640_cov_15.206557,116242,117102,g8985
NODE_39_length_327640_cov_15.206557,117814,121520,g8986
NODE_39_length_327640_cov_15.206557,123256,124239,g8987
NODE_39_length_327640_cov_15.206557,125689,126275,g8988
NODE_39_length_327640_cov_15.206557,126792,127485,g8989
NODE_39_length_327640_cov_15.206557,128170,128832,g8990
NODE_39_length_327640_cov_15.206557,129643,134564,g8991
NODE_39_length_327640_cov_15.206557,136355,138541,g8992
NODE_39_length_327640_cov_15.206557,139256,141236,g8993
NODE_39_length_327640_cov_15.206557,142146,143929,g8994
NODE_39_length_327640_cov_15.206557,145304,145540,g8995
NODE_39_length_327640_cov_15.206557,147362,149035,g8996
NODE_39_length_327640_cov_15.206557,149704,150969,g8997
NODE_39_length_327640_cov_15.206557,151294,152640,g8998
NODE_39_length_327640_cov_15.206557,153790,155091,g8999
NODE_39_length_327640_cov_15.206557,155522,157201,g9000
NODE_39_length_327640_cov_15.206557,158557,160044,g9001
NODE_39_length_327640_cov_15.206557,161526,162790,g9002
NODE_39_length_327640_cov_15.206557,164402,165424,g9003
NODE_39_length_327640_cov_15.206557,166002,166776,g9004
NODE_39_length_327640_cov_15.206557,169449,170688,g9005
NODE_39_length_327640_cov_15.206557,171446,173546,g9006
NODE_39_length_327640_cov_15.206557,177679,178776,g9007
NODE_39_length_327640_cov_15.206557,180848,182525,g9008
NODE_39_length_327640_cov_15.206557,183112,184254,g9009
NODE_39_length_327640_cov_15.206557,187778,191874,g9010
NODE_39_length_327640_cov_15.206557,195943,196587,g9011
NODE_39_length_327640_cov_15.206557,200386,202109,g9012
NODE_39_length_327640_cov_15.206557,207288,208692,g9013
NODE_39_length_327640_cov_15.206557,211915,213662,g9014
NODE_39_length_327640_cov_15.206557,216247,217125,g9015
NODE_39_length_327640_cov_15.206557,218493,220307,g9016
NODE_39_length_327640_cov_15.206557,221472,223233,g9017
NODE_39_length_327640_cov_15.206557,232127,234322,g9018
NODE_39_length_327640_cov_15.206557,236112,236657,g9019
NODE_39_length_327640_cov_15.206557,237012,237803,g9020
NODE_39_length_327640_cov_15.206557,239902,243423,g9021
NODE_39_length_327640_cov_15.206557,243902,247241,g9022
NODE_39_length_327640_cov_15.206557,247666,248974,g9023
NODE_39_length_327640_cov_15.206557,249555,251292,g9024
NODE_39_length_327640_cov_15.206557,256045,257227,g9025
NODE_39_length_327640_cov_15.206557,259861,260532,g9026
NODE_39_length_327640_cov_15.206557,264187,268857,g9027
NODE_39_length_327640_cov_15.206557,269015,270173,g9028
NODE_39_length_327640_cov_15.206557,272853,275408,g9029
NODE_39_length_327640_cov_15.206557,279400,281337,g9030
NODE_39_length_327640_cov_15.206557,282278,283640,g9031
NODE_39_length_327640_cov_15.206557,284315,285544,g9032
NODE_39_length_327640_cov_15.206557,286215,286556,g9033
NODE_39_length_327640_cov_15.206557,287968,289372,g9034
NODE_39_length_327640_cov_15.206557,291726,293513,g9035
NODE_39_length_327640_cov_15.206557,295505,299317,g9036
NODE_39_length_327640_cov_15.206557,299616,300914,g9037
NODE_39_length_327640_cov_15.206557,301885,302831,g9038
NODE_39_length_327640_cov_15.206557,306433,307141,g9039
NODE_39_length_327640_cov_15.206557,309025,309558,g9040
NODE_39_length_327640_cov_15.206557,310142,313509,g9041
NODE_39_length_327640_cov_15.206557,314391,315272,g9042
NODE_39_length_327640_cov_15.206557,316409,318280,g9043
NODE_39_length_327640_cov_15.206557,318957,322380,g9044
NODE_40_length_319917_cov_12.878417,11474,12230,g9045
NODE_40_length_319917_cov_12.878417,50640,52073,g9046
NODE_40_length_319917_cov_12.878417,52815,54393,g9047
NODE_40_length_319917_cov_12.878417,66472,66952,g9048
NODE_40_length_319917_cov_12.878417,68030,69533,g9049
NODE_40_length_319917_cov_12.878417,69660,70776,g9050
NODE_40_length_319917_cov_12.878417,71983,73925,g9051
NODE_40_length_319917_cov_12.878417,75458,77359,g9052
NODE_40_length_319917_cov_12.878417,77783,79594,g9053
NODE_40_length_319917_cov_12.878417,80757,82352,g9054
NODE_40_length_319917_cov_12.878417,83209,85579,g9055
NODE_40_length_319917_cov_12.878417,86096,86851,g9056
NODE_40_length_319917_cov_12.878417,89667,90143,g9057
NODE_40_length_319917_cov_12.878417,94374,95868,g9058
NODE_40_length_319917_cov_12.878417,99732,101601,g9059
NODE_40_length_319917_cov_12.878417,106018,106363,g9060
NODE_40_length_319917_cov_12.878417,109365,110691,g9061
NODE_40_length_319917_cov_12.878417,111081,111973,g9062
NODE_40_length_319917_cov_12.878417,112622,115872,g9063
NODE_40_length_319917_cov_12.878417,116456,117917,g9064
NODE_40_length_319917_cov_12.878417,119173,123000,g9065
NODE_40_length_319917_cov_12.878417,124154,130498,g9066
NODE_40_length_319917_cov_12.878417,131337,132100,g9067
NODE_40_length_319917_cov_12.878417,132350,132693,g9068
NODE_40_length_319917_cov_12.878417,136536,137396,g9069
NODE_40_length_319917_cov_12.878417,139693,140764,g9070
NODE_40_length_319917_cov_12.878417,142601,146068,g9071
NODE_40_length_319917_cov_12.878417,147244,151839,g9072
NODE_40_length_319917_cov_12.878417,153955,156844,g9073
NODE_40_length_319917_cov_12.878417,157700,160302,g9074
NODE_40_length_319917_cov_12.878417,163281,164101,g9075
NODE_40_length_319917_cov_12.878417,165693,167367,g9076
NODE_40_length_319917_cov_12.878417,169689,170436,g9077
NODE_40_length_319917_cov_12.878417,172126,172744,g9078
NODE_40_length_319917_cov_12.878417,174243,175134,g9079
NODE_40_length_319917_cov_12.878417,175545,180677,g9080
NODE_40_length_319917_cov_12.878417,180797,182858,g9081
NODE_40_length_319917_cov_12.878417,184262,188368,g9082
NODE_40_length_319917_cov_12.878417,189248,191119,g9083
NODE_40_length_319917_cov_12.878417,192653,194865,g9084
NODE_40_length_319917_cov_12.878417,197001,198096,g9085
NODE_40_length_319917_cov_12.878417,198857,200130,g9086
NODE_40_length_319917_cov_12.878417,202460,203998,g9087
NODE_40_length_319917_cov_12.878417,206753,207097,g9088
NODE_40_length_319917_cov_12.878417,207431,208102,g9089
NODE_40_length_319917_cov_12.878417,208242,208913,g9090
NODE_40_length_319917_cov_12.878417,214845,216390,g9091
NODE_40_length_319917_cov_12.878417,219504,221704,g9092
NODE_40_length_319917_cov_12.878417,222224,222849,g9093
NODE_40_length_319917_cov_12.878417,223485,225170,g9094
NODE_40_length_319917_cov_12.878417,225946,226601,g9095
NODE_40_length_319917_cov_12.878417,227621,229936,g9096
NODE_40_length_319917_cov_12.878417,232539,236944,g9097
NODE_40_length_319917_cov_12.878417,238042,241600,g9098
NODE_40_length_319917_cov_12.878417,245606,247015,g9099
NODE_40_length_319917_cov_12.878417,247905,249162,g9100
NODE_40_length_319917_cov_12.878417,249682,253368,g9101
NODE_40_length_319917_cov_12.878417,256719,258829,g9102
NODE_40_length_319917_cov_12.878417,259409,260637,g9103
NODE_40_length_319917_cov_12.878417,261339,262880,g9104
NODE_40_length_319917_cov_12.878417,265638,270081,g9105
NODE_40_length_319917_cov_12.878417,270891,273167,g9106
NODE_40_length_319917_cov_12.878417,274435,275975,g9107
NODE_40_length_319917_cov_12.878417,277931,278490,g9108
NODE_40_length_319917_cov_12.878417,278522,282502,g9109
NODE_40_length_319917_cov_12.878417,284116,286774,g9110
NODE_40_length_319917_cov_12.878417,291031,293582,g9111
NODE_40_length_319917_cov_12.878417,296101,298163,g9112
NODE_40_length_319917_cov_12.878417,299251,301288,g9113
NODE_40_length_319917_cov_12.878417,302402,303265,g9114
NODE_40_length_319917_cov_12.878417,303618,304931,g9115
NODE_40_length_319917_cov_12.878417,305933,306862,g9116
NODE_40_length_319917_cov_12.878417,307231,308916,g9117
NODE_40_length_319917_cov_12.878417,309468,313431,g9118
NODE_40_length_319917_cov_12.878417,314486,315895,g9119
NODE_40_length_319917_cov_12.878417,317125,318231,g9120
NODE_41_length_311138_cov_12.907608,1857,2760,g9121
NODE_41_length_311138_cov_12.907608,3443,4626,g9122
NODE_41_length_311138_cov_12.907608,5024,6205,g9123
NODE_41_length_311138_cov_12.907608,9144,11118,g9124
NODE_41_length_311138_cov_12.907608,11974,13679,g9125
NODE_41_length_311138_cov_12.907608,18515,19857,g9126
NODE_41_length_311138_cov_12.907608,30408,31096,g9127
NODE_41_length_311138_cov_12.907608,34418,35074,g9128
NODE_41_length_311138_cov_12.907608,35552,36736,g9129
NODE_41_length_311138_cov_12.907608,37732,39426,g9130
NODE_41_length_311138_cov_12.907608,43730,48267,g9131
NODE_41_length_311138_cov_12.907608,49147,50157,g9132
NODE_41_length_311138_cov_12.907608,50894,52327,g9133
NODE_41_length_311138_cov_12.907608,52845,54468,g9134
NODE_41_length_311138_cov_12.907608,54953,57366,g9135
NODE_41_length_311138_cov_12.907608,58041,58556,g9136
NODE_41_length_311138_cov_12.907608,59132,60472,g9137
NODE_41_length_311138_cov_12.907608,61230,63193,g9138
NODE_41_length_311138_cov_12.907608,65792,67163,g9139
NODE_41_length_311138_cov_12.907608,68926,69291,g9140
NODE_41_length_311138_cov_12.907608,69517,70269,g9141
NODE_41_length_311138_cov_12.907608,71385,73041,g9142
NODE_41_length_311138_cov_12.907608,78857,80194,g9143
NODE_41_length_311138_cov_12.907608,81455,82060,g9144
NODE_41_length_311138_cov_12.907608,82468,83511,g9145
NODE_41_length_311138_cov_12.907608,85499,87924,g9146
NODE_41_length_311138_cov_12.907608,88613,89074,g9147
NODE_41_length_311138_cov_12.907608,90343,92010,g9148
NODE_41_length_311138_cov_12.907608,92499,93770,g9149
NODE_41_length_311138_cov_12.907608,94778,97165,g9150
NODE_41_length_311138_cov_12.907608,100217,101015,g9151
NODE_41_length_311138_cov_12.907608,102207,105090,g9152
NODE_41_length_311138_cov_12.907608,110828,115622,g9153
NODE_41_length_311138_cov_12.907608,118610,120354,g9154
NODE_41_length_311138_cov_12.907608,122958,123569,g9155
NODE_41_length_311138_cov_12.907608,124187,125371,g9156
NODE_41_length_311138_cov_12.907608,126644,128528,g9157
NODE_41_length_311138_cov_12.907608,128872,132443,g9158
NODE_41_length_311138_cov_12.907608,134078,135573,g9159
NODE_41_length_311138_cov_12.907608,136645,137435,g9160
NODE_41_length_311138_cov_12.907608,141899,143263,g9161
NODE_41_length_311138_cov_12.907608,144073,145746,g9162
NODE_41_length_311138_cov_12.907608,146683,147598,g9163
NODE_41_length_311138_cov_12.907608,147923,148193,g9164
NODE_41_length_311138_cov_12.907608,150939,151844,g9165
NODE_41_length_311138_cov_12.907608,152516,153598,g9166
NODE_41_length_311138_cov_12.907608,155092,155660,g9167
NODE_41_length_311138_cov_12.907608,156312,157715,g9168
NODE_41_length_311138_cov_12.907608,162168,165554,g9169
NODE_41_length_311138_cov_12.907608,165800,167602,g9170
NODE_41_length_311138_cov_12.907608,168210,169329,g9171
NODE_41_length_311138_cov_12.907608,169839,171987,g9172
NODE_41_length_311138_cov_12.907608,173302,174164,g9173
NODE_41_length_311138_cov_12.907608,175355,176386,g9174
NODE_41_length_311138_cov_12.907608,176722,177253,g9175
NODE_41_length_311138_cov_12.907608,178205,179933,g9176
NODE_41_length_311138_cov_12.907608,180124,180528,g9177
NODE_41_length_311138_cov_12.907608,183288,184669,g9178
NODE_41_length_311138_cov_12.907608,187843,192840,g9179
NODE_41_length_311138_cov_12.907608,192845,194355,g9180
NODE_41_length_311138_cov_12.907608,194864,195785,g9181
NODE_41_length_311138_cov_12.907608,199884,200977,g9182
NODE_41_length_311138_cov_12.907608,201860,204373,g9183
NODE_41_length_311138_cov_12.907608,205710,210581,g9184
NODE_41_length_311138_cov_12.907608,211656,216353,g9185
NODE_41_length_311138_cov_12.907608,218740,220692,g9186
NODE_41_length_311138_cov_12.907608,229957,231109,g9187
NODE_41_length_311138_cov_12.907608,237769,241784,g9188
NODE_41_length_311138_cov_12.907608,242357,243464,g9189
NODE_41_length_311138_cov_12.907608,245650,246633,g9190
NODE_41_length_311138_cov_12.907608,250284,252543,g9191
NODE_41_length_311138_cov_12.907608,255231,257954,g9192
NODE_41_length_311138_cov_12.907608,258826,262270,g9193
NODE_41_length_311138_cov_12.907608,262829,265273,g9194
NODE_41_length_311138_cov_12.907608,267708,268961,g9195
NODE_41_length_311138_cov_12.907608,270452,271638,g9196
NODE_41_length_311138_cov_12.907608,274740,278090,g9197
NODE_41_length_311138_cov_12.907608,278317,285708,g9198
NODE_41_length_311138_cov_12.907608,287802,288029,g9199
NODE_41_length_311138_cov_12.907608,289056,290450,g9200
NODE_41_length_311138_cov_12.907608,291440,292691,g9201
NODE_41_length_311138_cov_12.907608,294194,298961,g9202
NODE_41_length_311138_cov_12.907608,299832,301011,g9203
NODE_41_length_311138_cov_12.907608,304635,306958,g9204
NODE_41_length_311138_cov_12.907608,307658,310126,g9205
NODE_42_length_303296_cov_12.709730,2685,3281,g9206
NODE_42_length_303296_cov_12.709730,7685,8577,g9207
NODE_42_length_303296_cov_12.709730,13215,15851,g9208
NODE_42_length_303296_cov_12.709730,16494,17650,g9209
NODE_42_length_303296_cov_12.709730,19039,19779,g9210
NODE_42_length_303296_cov_12.709730,25970,29075,g9211
NODE_42_length_303296_cov_12.709730,30003,31659,g9212
NODE_42_length_303296_cov_12.709730,32789,33472,g9213
NODE_42_length_303296_cov_12.709730,33815,35900,g9214
NODE_42_length_303296_cov_12.709730,36606,38228,g9215
NODE_42_length_303296_cov_12.709730,45427,45915,g9216
NODE_42_length_303296_cov_12.709730,59405,60883,g9217
NODE_42_length_303296_cov_12.709730,62272,66367,g9218
NODE_42_length_303296_cov_12.709730,66865,69138,g9219
NODE_42_length_303296_cov_12.709730,69623,70981,g9220
NODE_42_length_303296_cov_12.709730,72157,74933,g9221
NODE_42_length_303296_cov_12.709730,77443,78383,g9222
NODE_42_length_303296_cov_12.709730,84195,84831,g9223
NODE_42_length_303296_cov_12.709730,86481,87837,g9224
NODE_42_length_303296_cov_12.709730,88574,89627,g9225
NODE_42_length_303296_cov_12.709730,93464,96385,g9226
NODE_42_length_303296_cov_12.709730,97934,98680,g9227
NODE_42_length_303296_cov_12.709730,98783,100315,g9228
NODE_42_length_303296_cov_12.709730,102735,104208,g9229
NODE_42_length_303296_cov_12.709730,106605,108538,g9230
NODE_42_length_303296_cov_12.709730,112507,113484,g9231
NODE_42_length_303296_cov_12.709730,114897,117480,g9232
NODE_42_length_303296_cov_12.709730,118826,120597,g9233
NODE_42_length_303296_cov_12.709730,121361,122557,g9234
NODE_42_length_303296_cov_12.709730,125275,127953,g9235
NODE_42_length_303296_cov_12.709730,128190,129698,g9236
NODE_42_length_303296_cov_12.709730,131148,132720,g9237
NODE_42_length_303296_cov_12.709730,133553,134677,g9238
NODE_42_length_303296_cov_12.709730,139284,140393,g9239
NODE_42_length_303296_cov_12.709730,141613,144298,g9240
NODE_42_length_303296_cov_12.709730,147532,148087,g9241
NODE_42_length_303296_cov_12.709730,148931,149803,g9242
NODE_42_length_303296_cov_12.709730,150296,154419,g9243
NODE_42_length_303296_cov_12.709730,155608,157866,g9244
NODE_42_length_303296_cov_12.709730,160124,161762,g9245
NODE_42_length_303296_cov_12.709730,165517,166047,g9246
NODE_42_length_303296_cov_12.709730,174484,176421,g9247
NODE_42_length_303296_cov_12.709730,177812,180524,g9248
NODE_42_length_303296_cov_12.709730,181409,182316,g9249
NODE_42_length_303296_cov_12.709730,183437,183640,g9250
NODE_42_length_303296_cov_12.709730,184496,185555,g9251
NODE_42_length_303296_cov_12.709730,186127,188068,g9252
NODE_42_length_303296_cov_12.709730,188608,189321,g9253
NODE_42_length_303296_cov_12.709730,190807,192644,g9254
NODE_42_length_303296_cov_12.709730,194280,194768,g9255
NODE_42_length_303296_cov_12.709730,197338,199959,g9256
NODE_42_length_303296_cov_12.709730,200226,202745,g9257
NODE_42_length_303296_cov_12.709730,203345,205297,g9258
NODE_42_length_303296_cov_12.709730,206202,207319,g9259
NODE_42_length_303296_cov_12.709730,207504,208716,g9260
NODE_42_length_303296_cov_12.709730,210142,211589,g9261
NODE_42_length_303296_cov_12.709730,212170,213079,g9262
NODE_42_length_303296_cov_12.709730,213746,215785,g9263
NODE_42_length_303296_cov_12.709730,216359,217058,g9264
NODE_42_length_303296_cov_12.709730,217496,221365,g9265
NODE_42_length_303296_cov_12.709730,222565,224116,g9266
NODE_42_length_303296_cov_12.709730,225516,226359,g9267
NODE_42_length_303296_cov_12.709730,227411,228213,g9268
NODE_42_length_303296_cov_12.709730,229599,229970,g9269
NODE_42_length_303296_cov_12.709730,231317,231867,g9270
NODE_42_length_303296_cov_12.709730,232628,233324,g9271
NODE_42_length_303296_cov_12.709730,236569,237492,g9272
NODE_42_length_303296_cov_12.709730,238597,240286,g9273
NODE_42_length_303296_cov_12.709730,241315,241937,g9274
NODE_42_length_303296_cov_12.709730,242475,243817,g9275
NODE_42_length_303296_cov_12.709730,244405,245808,g9276
NODE_42_length_303296_cov_12.709730,248108,249530,g9277
NODE_42_length_303296_cov_12.709730,250759,253153,g9278
NODE_42_length_303296_cov_12.709730,255455,258188,g9279
NODE_42_length_303296_cov_12.709730,258886,260676,g9280
NODE_42_length_303296_cov_12.709730,262847,264394,g9281
NODE_42_length_303296_cov_12.709730,264785,266274,g9282
NODE_42_length_303296_cov_12.709730,267402,268997,g9283
NODE_42_length_303296_cov_12.709730,271562,275917,g9284
NODE_42_length_303296_cov_12.709730,282124,284016,g9285
NODE_42_length_303296_cov_12.709730,284299,286556,g9286
NODE_42_length_303296_cov_12.709730,287911,290168,g9287
NODE_42_length_303296_cov_12.709730,290777,294022,g9288
NODE_42_length_303296_cov_12.709730,294674,296155,g9289
NODE_42_length_303296_cov_12.709730,298152,299537,g9290
NODE_43_length_288814_cov_12.780631,2251,3074,g9291
NODE_43_length_288814_cov_12.780631,21412,21930,g9292
NODE_43_length_288814_cov_12.780631,22298,24311,g9293
NODE_43_length_288814_cov_12.780631,24864,26522,g9294
NODE_43_length_288814_cov_12.780631,26801,28003,g9295
NODE_43_length_288814_cov_12.780631,30396,32057,g9296
NODE_43_length_288814_cov_12.780631,32600,33404,g9297
NODE_43_length_288814_cov_12.780631,34552,36770,g9298
NODE_43_length_288814_cov_12.780631,40569,41336,g9299
NODE_43_length_288814_cov_12.780631,42479,44011,g9300
NODE_43_length_288814_cov_12.780631,45495,47153,g9301
NODE_43_length_288814_cov_12.780631,48418,52689,g9302
NODE_43_length_288814_cov_12.780631,53537,56252,g9303
NODE_43_length_288814_cov_12.780631,58018,58637,g9304
NODE_43_length_288814_cov_12.780631,61124,61996,g9305
NODE_43_length_288814_cov_12.780631,62753,65574,g9306
NODE_43_length_288814_cov_12.780631,67173,71168,g9307
NODE_43_length_288814_cov_12.780631,75033,75663,g9308
NODE_43_length_288814_cov_12.780631,76369,76800,g9309
NODE_43_length_288814_cov_12.780631,79597,80735,g9310
NODE_43_length_288814_cov_12.780631,82201,83733,g9311
NODE_43_length_288814_cov_12.780631,84340,85143,g9312
NODE_43_length_288814_cov_12.780631,86237,87209,g9313
NODE_43_length_288814_cov_12.780631,87595,88260,g9314
NODE_43_length_288814_cov_12.780631,89380,91688,g9315
NODE_43_length_288814_cov_12.780631,92737,93967,g9316
NODE_43_length_288814_cov_12.780631,94415,95743,g9317
NODE_43_length_288814_cov_12.780631,96584,97433,g9318
NODE_43_length_288814_cov_12.780631,99602,100414,g9319
NODE_43_length_288814_cov_12.780631,106186,107484,g9320
NODE_43_length_288814_cov_12.780631,112643,114118,g9321
NODE_43_length_288814_cov_12.780631,114841,117081,g9322
NODE_43_length_288814_cov_12.780631,118901,119963,g9323
NODE_43_length_288814_cov_12.780631,121224,122075,g9324
NODE_43_length_288814_cov_12.780631,122814,124568,g9325
NODE_43_length_288814_cov_12.780631,125514,126186,g9326
NODE_43_length_288814_cov_12.780631,128118,130562,g9327
NODE_43_length_288814_cov_12.780631,131141,132037,g9328
NODE_43_length_288814_cov_12.780631,133015,135561,g9329
NODE_43_length_288814_cov_12.780631,135931,137145,g9330
NODE_43_length_288814_cov_12.780631,137263,138374,g9331
NODE_43_length_288814_cov_12.780631,138996,140595,g9332
NODE_43_length_288814_cov_12.780631,141429,142655,g9333
NODE_43_length_288814_cov_12.780631,143508,143905,g9334
NODE_43_length_288814_cov_12.780631,144332,145647,g9335
NODE_43_length_288814_cov_12.780631,146329,149009,g9336
NODE_43_length_288814_cov_12.780631,151628,152866,g9337
NODE_43_length_288814_cov_12.780631,153483,155734,g9338
NODE_43_length_288814_cov_12.780631,157816,159583,g9339
NODE_43_length_288814_cov_12.780631,160343,162663,g9340
NODE_43_length_288814_cov_12.780631,163481,165604,g9341
NODE_43_length_288814_cov_12.780631,168554,169909,g9342
NODE_43_length_288814_cov_12.780631,170480,172528,g9343
NODE_43_length_288814_cov_12.780631,174505,177078,g9344
NODE_43_length_288814_cov_12.780631,177662,179169,g9345
NODE_43_length_288814_cov_12.780631,179744,181162,g9346
NODE_43_length_288814_cov_12.780631,182093,183358,g9347
NODE_43_length_288814_cov_12.780631,184288,186453,g9348
NODE_43_length_288814_cov_12.780631,187286,190195,g9349
NODE_43_length_288814_cov_12.780631,192068,192638,g9350
NODE_43_length_288814_cov_12.780631,193108,194050,g9351
NODE_43_length_288814_cov_12.780631,194658,195573,g9352
NODE_43_length_288814_cov_12.780631,195765,195995,g9353
NODE_43_length_288814_cov_12.780631,197451,198090,g9354
NODE_43_length_288814_cov_12.780631,198716,199801,g9355
NODE_43_length_288814_cov_12.780631,201052,203190,g9356
NODE_43_length_288814_cov_12.780631,203623,204388,g9357
NODE_43_length_288814_cov_12.780631,204687,205829,g9358
NODE_43_length_288814_cov_12.780631,206294,207078,g9359
NODE_43_length_288814_cov_12.780631,207287,208078,g9360
NODE_43_length_288814_cov_12.780631,210806,212488,g9361
NODE_43_length_288814_cov_12.780631,213403,216775,g9362
NODE_43_length_288814_cov_12.780631,217340,218011,g9363
NODE_43_length_288814_cov_12.780631,218748,221332,g9364
NODE_43_length_288814_cov_12.780631,222769,223669,g9365
NODE_43_length_288814_cov_12.780631,224342,225687,g9366
NODE_43_length_288814_cov_12.780631,228863,230706,g9367
NODE_43_length_288814_cov_12.780631,231807,234465,g9368
NODE_43_length_288814_cov_12.780631,239948,242928,g9369
NODE_43_length_288814_cov_12.780631,244226,245644,g9370
NODE_43_length_288814_cov_12.780631,254769,257634,g9371
NODE_43_length_288814_cov_12.780631,258467,259465,g9372
NODE_43_length_288814_cov_12.780631,262307,266326,g9373
NODE_43_length_288814_cov_12.780631,267659,269480,g9374
NODE_43_length_288814_cov_12.780631,271207,272875,g9375
NODE_43_length_288814_cov_12.780631,275500,276678,g9376
NODE_43_length_288814_cov_12.780631,277754,278245,g9377
NODE_43_length_288814_cov_12.780631,279251,280780,g9378
NODE_43_length_288814_cov_12.780631,281742,283221,g9379
NODE_43_length_288814_cov_12.780631,286142,287163,g9380
NODE_44_length_251683_cov_15.445094,1193,1689,g9381
NODE_44_length_251683_cov_15.445094,2068,5197,g9382
NODE_44_length_251683_cov_15.445094,8869,9791,g9383
NODE_44_length_251683_cov_15.445094,12899,16172,g9384
NODE_44_length_251683_cov_15.445094,16820,23210,g9385
NODE_44_length_251683_cov_15.445094,24503,26189,g9386
NODE_44_length_251683_cov_15.445094,28905,30650,g9387
NODE_44_length_251683_cov_15.445094,31506,31974,g9388
NODE_44_length_251683_cov_15.445094,32354,32797,g9389
NODE_44_length_251683_cov_15.445094,35091,36485,g9390
NODE_44_length_251683_cov_15.445094,36826,37555,g9391
NODE_44_length_251683_cov_15.445094,40373,45621,g9392
NODE_44_length_251683_cov_15.445094,51138,52651,g9393
NODE_44_length_251683_cov_15.445094,53662,55996,g9394
NODE_44_length_251683_cov_15.445094,56608,57409,g9395
NODE_44_length_251683_cov_15.445094,57726,61407,g9396
NODE_44_length_251683_cov_15.445094,62833,63852,g9397
NODE_44_length_251683_cov_15.445094,65226,66110,g9398
NODE_44_length_251683_cov_15.445094,66997,68626,g9399
NODE_44_length_251683_cov_15.445094,70187,71517,g9400
NODE_44_length_251683_cov_15.445094,71920,73788,g9401
NODE_44_length_251683_cov_15.445094,74476,76944,g9402
NODE_44_length_251683_cov_15.445094,77048,78056,g9403
NODE_44_length_251683_cov_15.445094,78864,79814,g9404
NODE_44_length_251683_cov_15.445094,79962,81284,g9405
NODE_44_length_251683_cov_15.445094,85271,86149,g9406
NODE_44_length_251683_cov_15.445094,86576,87923,g9407
NODE_44_length_251683_cov_15.445094,90070,93822,g9408
NODE_44_length_251683_cov_15.445094,94051,94688,g9409
NODE_44_length_251683_cov_15.445094,95158,96183,g9410
NODE_44_length_251683_cov_15.445094,97321,98125,g9411
NODE_44_length_251683_cov_15.445094,101034,102145,g9412
NODE_44_length_251683_cov_15.445094,103916,106086,g9413
NODE_44_length_251683_cov_15.445094,109206,110137,g9414
NODE_44_length_251683_cov_15.445094,110323,111841,g9415
NODE_44_length_251683_cov_15.445094,112442,113713,g9416
NODE_44_length_251683_cov_15.445094,114102,115559,g9417
NODE_44_length_251683_cov_15.445094,116304,117494,g9418
NODE_44_length_251683_cov_15.445094,120304,120836,g9419
NODE_44_length_251683_cov_15.445094,121387,122325,g9420
NODE_44_length_251683_cov_15.445094,128944,129735,g9421
NODE_44_length_251683_cov_15.445094,131160,134435,g9422
NODE_44_length_251683_cov_15.445094,136518,137528,g9423
NODE_44_length_251683_cov_15.445094,138058,139074,g9424
NODE_44_length_251683_cov_15.445094,141227,142143,g9425
NODE_44_length_251683_cov_15.445094,143349,147031,g9426
NODE_44_length_251683_cov_15.445094,147678,148745,g9427
NODE_44_length_251683_cov_15.445094,148940,150375,g9428
NODE_44_length_251683_cov_15.445094,151207,151867,g9429
NODE_44_length_251683_cov_15.445094,152771,157473,g9430
NODE_44_length_251683_cov_15.445094,158057,159317,g9431
NODE_44_length_251683_cov_15.445094,161820,162437,g9432
NODE_44_length_251683_cov_15.445094,163063,165167,g9433
NODE_44_length_251683_cov_15.445094,167863,169770,g9434
NODE_44_length_251683_cov_15.445094,169917,173980,g9435
NODE_44_length_251683_cov_15.445094,176651,207940,g9436
NODE_44_length_251683_cov_15.445094,208618,209337,g9437
NODE_44_length_251683_cov_15.445094,214384,215785,g9438
NODE_44_length_251683_cov_15.445094,218304,219417,g9439
NODE_44_length_251683_cov_15.445094,219965,223009,g9440
NODE_44_length_251683_cov_15.445094,223434,224558,g9441
NODE_44_length_251683_cov_15.445094,227819,228754,g9442
NODE_44_length_251683_cov_15.445094,230323,231447,g9443
NODE_44_length_251683_cov_15.445094,235214,235573,g9444
NODE_44_length_251683_cov_15.445094,239547,240453,g9445
NODE_44_length_251683_cov_15.445094,241138,242369,g9446
NODE_44_length_251683_cov_15.445094,243525,244369,g9447
NODE_44_length_251683_cov_15.445094,247895,249610,g9448
NODE_44_length_251683_cov_15.445094,251211,251537,g9449
