seq_ID,seq_start,seq_end
NODE_9207_length_760_cov_1.159558,1,760
NODE_9212_length_759_cov_1.055380,1,759
NODE_9215_length_758_cov_0.656101,1,758
NODE_9214_length_758_cov_0.819334,1,758
NODE_9213_length_758_cov_1.017433,1,758
NODE_9217_length_757_cov_0.646032,1,757
NODE_9216_length_757_cov_1.033333,1,757
NODE_9224_length_756_cov_0.284579,1,756
NODE_9223_length_756_cov_0.578696,1,756
NODE_9222_length_756_cov_0.710652,1,756
NODE_9221_length_756_cov_0.713831,1,756
NODE_9220_length_756_cov_0.872814,1,756
NODE_9219_length_756_cov_0.875994,1,756
NODE_9218_length_756_cov_0.987281,1,756
NODE_9228_length_755_cov_0.837580,1,755
NODE_9227_length_755_cov_0.858280,1,755
NODE_9226_length_755_cov_0.912420,1,755
NODE_9225_length_755_cov_0.915605,1,755
NODE_9229_length_754_cov_0.645933,1,754
NODE_9234_length_753_cov_0.453674,1,753
NODE_9233_length_753_cov_0.587859,1,753
NODE_9232_length_753_cov_0.624601,1,753
NODE_9231_length_753_cov_0.702875,1,753
NODE_9230_length_753_cov_1.063898,1,753
NODE_9240_length_752_cov_0.316800,1,752
NODE_9239_length_752_cov_0.552000,1,752
NODE_9238_length_752_cov_0.592000,1,752
NODE_9237_length_752_cov_0.731200,1,752
NODE_9236_length_752_cov_0.824000,1,752
NODE_9235_length_752_cov_0.993600,1,752
NODE_9243_length_751_cov_0.602564,1,751
NODE_9242_length_751_cov_0.713141,1,751
NODE_9241_length_751_cov_0.831731,1,751
NODE_9249_length_750_cov_0.221509,1,750
NODE_9248_length_750_cov_0.470305,1,750
NODE_9247_length_750_cov_0.510433,1,750
NODE_9246_length_750_cov_0.539326,1,750
NODE_9245_length_750_cov_0.698234,1,750
NODE_9244_length_750_cov_0.736758,1,750
NODE_9250_length_749_cov_0.702572,1,749
NODE_9254_length_748_cov_0.486312,1,748
NODE_9253_length_748_cov_0.494364,1,748
NODE_9252_length_748_cov_0.703704,1,748
NODE_9251_length_748_cov_0.740741,1,748
NODE_9259_length_747_cov_0.490323,1,747
NODE_9258_length_747_cov_0.533871,1,747
NODE_9257_length_747_cov_0.669355,1,747
NODE_9256_length_747_cov_0.845161,1,747
NODE_9255_length_747_cov_1.111290,1,747
NODE_9263_length_746_cov_0.513732,1,746
NODE_9262_length_746_cov_0.809370,1,746
NODE_9261_length_746_cov_0.953150,1,746
NODE_9260_length_746_cov_1.168013,1,746
NODE_9267_length_745_cov_0.595469,1,745
NODE_9266_length_745_cov_0.707120,1,745
NODE_9265_length_745_cov_0.729773,1,745
NODE_9264_length_745_cov_0.891586,1,745
NODE_9271_length_744_cov_0.523501,1,744
NODE_9270_length_744_cov_0.554295,1,744
NODE_9269_length_744_cov_0.598055,1,744
NODE_9268_length_744_cov_1.265802,1,744
NODE_9274_length_743_cov_0.634740,1,743
NODE_9273_length_743_cov_0.819805,1,743
NODE_9272_length_743_cov_0.819805,1,743
NODE_9275_length_742_cov_0.560976,1,742
NODE_9276_length_741_cov_0.749186,1,741
NODE_9279_length_740_cov_0.670473,1,740
NODE_9278_length_740_cov_0.686786,1,740
NODE_9277_length_740_cov_0.704731,1,740
NODE_9285_length_739_cov_0.475490,1,739
NODE_9284_length_739_cov_0.482026,1,739
NODE_9283_length_739_cov_0.733660,1,739
NODE_9282_length_739_cov_0.751634,1,739
NODE_9281_length_739_cov_0.787582,1,739
NODE_9280_length_739_cov_0.924837,1,739
NODE_9287_length_737_cov_0.649180,1,737
NODE_9286_length_737_cov_0.677049,1,737
NODE_9291_length_735_cov_0.460526,1,735
NODE_9290_length_735_cov_0.631579,1,735
NODE_9289_length_735_cov_0.838816,1,735
NODE_9288_length_735_cov_0.975329,1,735
NODE_9293_length_734_cov_0.909390,1,734
NODE_9292_length_734_cov_0.937397,1,734
NODE_9297_length_733_cov_0.462046,1,733
NODE_9296_length_733_cov_0.463696,1,733
NODE_9295_length_733_cov_0.686469,1,733
NODE_9294_length_733_cov_0.834983,1,733
NODE_9300_length_732_cov_0.469421,1,732
NODE_9299_length_732_cov_0.715702,1,732
NODE_9298_length_732_cov_1.026446,1,732
NODE_9303_length_731_cov_0.720199,1,731
NODE_9302_length_731_cov_0.759934,1,731
NODE_9301_length_731_cov_0.913907,1,731
NODE_9306_length_730_cov_0.598673,1,730
NODE_9305_length_730_cov_0.606965,1,730
NODE_9304_length_730_cov_1.049751,1,730
NODE_9309_length_729_cov_0.224252,1,729
NODE_9308_length_729_cov_0.644518,1,729
NODE_9307_length_729_cov_1.240864,1,729
NODE_9311_length_728_cov_0.532446,1,728
NODE_9310_length_728_cov_0.713810,1,728
NODE_9316_length_727_cov_0.345000,1,727
NODE_9315_length_727_cov_0.498333,1,727
NODE_9314_length_727_cov_0.605000,1,727
NODE_9313_length_727_cov_0.805000,1,727
NODE_9312_length_727_cov_0.920000,1,727
NODE_9320_length_725_cov_0.635452,1,725
NODE_9319_length_725_cov_0.653846,1,725
NODE_9318_length_725_cov_0.720736,1,725
NODE_9317_length_725_cov_0.867893,1,725
NODE_9323_length_724_cov_0.614740,1,724
NODE_9322_length_724_cov_0.683417,1,724
NODE_9321_length_724_cov_0.758794,1,724
NODE_9326_length_723_cov_0.444631,1,723
NODE_9325_length_723_cov_0.703020,1,723
NODE_9324_length_723_cov_0.848993,1,723
NODE_9332_length_722_cov_0.435294,1,722
NODE_9331_length_722_cov_0.472269,1,722
NODE_9330_length_722_cov_0.687395,1,722
NODE_9329_length_722_cov_0.694118,1,722
NODE_9328_length_722_cov_0.926050,1,722
NODE_9327_length_722_cov_1.003361,1,722
NODE_9335_length_721_cov_0.447811,1,721
NODE_9334_length_721_cov_0.580808,1,721
NODE_9333_length_721_cov_0.927609,1,721
NODE_9338_length_720_cov_0.620573,1,720
NODE_9337_length_720_cov_0.929174,1,720
NODE_9336_length_720_cov_1.045531,1,720
NODE_9342_length_719_cov_0.562500,1,719
NODE_9341_length_719_cov_0.665541,1,719
NODE_9340_length_719_cov_0.724662,1,719
NODE_9339_length_719_cov_0.738176,1,719
NODE_9344_length_718_cov_0.700508,1,718
NODE_9343_length_718_cov_1.055838,1,718
NODE_9347_length_717_cov_0.506780,1,717
NODE_9346_length_717_cov_0.598305,1,717
NODE_9345_length_717_cov_0.662712,1,717
NODE_9352_length_716_cov_0.312394,1,716
NODE_9351_length_716_cov_0.702886,1,716
NODE_9350_length_716_cov_0.702886,1,716
NODE_9349_length_716_cov_0.898132,1,716
NODE_9348_length_716_cov_0.937182,1,716
NODE_9357_length_715_cov_0.641156,1,715
NODE_9356_length_715_cov_0.663265,1,715
NODE_9355_length_715_cov_0.704082,1,715
NODE_9354_length_715_cov_0.860544,1,715
NODE_9353_length_715_cov_0.977891,1,715
NODE_9358_length_714_cov_0.560477,1,714
NODE_9363_length_713_cov_0.312287,1,713
NODE_9362_length_713_cov_0.392491,1,713
NODE_9361_length_713_cov_0.667235,1,713
NODE_9360_length_713_cov_0.749147,1,713
NODE_9359_length_713_cov_1.476109,1,713
NODE_9369_length_711_cov_0.472603,1,711
NODE_9368_length_711_cov_0.672945,1,711
NODE_9367_length_711_cov_0.712329,1,711
NODE_9366_length_711_cov_0.821918,1,711
NODE_9365_length_711_cov_0.863014,1,711
NODE_9364_length_711_cov_0.905822,1,711
NODE_9371_length_710_cov_0.701544,1,710
NODE_9370_length_710_cov_0.789022,1,710
NODE_9377_length_709_cov_0.445017,1,709
NODE_9376_length_709_cov_0.474227,1,709
NODE_9375_length_709_cov_0.592784,1,709
NODE_9374_length_709_cov_0.656357,1,709
NODE_9373_length_709_cov_0.711340,1,709
NODE_9372_length_709_cov_0.867698,1,709
NODE_9381_length_708_cov_0.383821,1,708
NODE_9380_length_708_cov_0.576592,1,708
NODE_9379_length_708_cov_0.741824,1,708
NODE_9378_length_708_cov_0.851979,1,708
NODE_9385_length_707_cov_0.436207,1,707
NODE_9384_length_707_cov_0.541379,1,707
NODE_9383_length_707_cov_0.781034,1,707
NODE_9382_length_707_cov_0.832759,1,707
NODE_9389_length_706_cov_0.459413,1,706
NODE_9388_length_706_cov_0.630397,1,706
NODE_9387_length_706_cov_0.687392,1,706
NODE_9386_length_706_cov_0.834197,1,706
NODE_9394_length_705_cov_0.558824,1,705
NODE_9393_length_705_cov_0.714533,1,705
NODE_9392_length_705_cov_0.754325,1,705
NODE_9391_length_705_cov_0.993080,1,705
NODE_9390_length_705_cov_1.122837,1,705
NODE_9398_length_704_cov_0.424610,1,704
NODE_9397_length_704_cov_0.590988,1,704
NODE_9396_length_704_cov_0.746967,1,704
NODE_9395_length_704_cov_1.592721,1,704
NODE_9400_length_703_cov_0.510417,1,703
NODE_9399_length_703_cov_0.515625,1,703
NODE_9403_length_702_cov_0.775652,1,702
NODE_9402_length_702_cov_0.998261,1,702
NODE_9401_length_702_cov_1.050435,1,702
NODE_9408_length_701_cov_0.477352,1,701
NODE_9407_length_701_cov_0.506969,1,701
NODE_9406_length_701_cov_0.841463,1,701
NODE_9405_length_701_cov_0.881533,1,701
NODE_9404_length_701_cov_1.081882,1,701
NODE_9412_length_700_cov_0.438045,1,700
NODE_9411_length_700_cov_0.636998,1,700
NODE_9410_length_700_cov_0.701571,1,700
NODE_9409_length_700_cov_0.722513,1,700
NODE_9416_length_699_cov_0.335664,1,699
NODE_9415_length_699_cov_0.763986,1,699
NODE_9414_length_699_cov_1.045455,1,699
NODE_9413_length_699_cov_1.402098,1,699
NODE_9418_length_698_cov_0.357268,1,698
NODE_9417_length_698_cov_0.896673,1,698
NODE_9420_length_697_cov_0.564912,1,697
NODE_9419_length_697_cov_0.807018,1,697
NODE_9428_length_696_cov_0.444640,1,696
NODE_9427_length_696_cov_0.534271,1,696
NODE_9426_length_696_cov_0.560633,1,696
NODE_9425_length_696_cov_0.634446,1,696
NODE_9424_length_696_cov_0.727592,1,696
NODE_9423_length_696_cov_0.773286,1,696
NODE_9422_length_696_cov_0.808436,1,696
NODE_9421_length_696_cov_0.952548,1,696
NODE_9429_length_695_cov_0.688380,1,695
NODE_9431_length_694_cov_0.439153,1,694
NODE_9430_length_694_cov_0.527337,1,694
NODE_9435_length_693_cov_0.644876,1,693
NODE_9434_length_693_cov_0.648410,1,693
NODE_9433_length_693_cov_0.893993,1,693
NODE_9432_length_693_cov_0.973498,1,693
NODE_9438_length_692_cov_0.527434,1,692
NODE_9437_length_692_cov_0.732743,1,692
NODE_9436_length_692_cov_0.936283,1,692
NODE_9444_length_691_cov_0.359929,1,691
NODE_9443_length_691_cov_0.583333,1,691
NODE_9442_length_691_cov_0.611702,1,691
NODE_9441_length_691_cov_0.705674,1,691
NODE_9440_length_691_cov_0.773050,1,691
NODE_9439_length_691_cov_0.897163,1,691
NODE_9449_length_690_cov_0.449378,1,690
NODE_9448_length_690_cov_0.735346,1,690
NODE_9447_length_690_cov_0.747780,1,690
NODE_9446_length_690_cov_0.854352,1,690
NODE_9445_length_690_cov_1.181172,1,690
NODE_9450_length_689_cov_0.818505,1,689
NODE_9454_length_688_cov_0.655971,1,688
NODE_9453_length_688_cov_0.784314,1,688
NODE_9452_length_688_cov_0.819964,1,688
NODE_9451_length_688_cov_0.918004,1,688
NODE_9456_length_687_cov_0.666071,1,687
NODE_9455_length_687_cov_1.067857,1,687
NODE_9459_length_686_cov_0.576029,1,686
NODE_9458_length_686_cov_0.697674,1,686
NODE_9457_length_686_cov_0.905188,1,686
NODE_9465_length_685_cov_0.403226,1,685
NODE_9464_length_685_cov_0.492832,1,685
NODE_9463_length_685_cov_0.553763,1,685
NODE_9462_length_685_cov_0.700717,1,685
NODE_9461_length_685_cov_0.700717,1,685
NODE_9460_length_685_cov_0.734767,1,685
NODE_9467_length_684_cov_0.619390,1,684
NODE_9466_length_684_cov_0.989228,1,684
NODE_9469_length_683_cov_0.496403,1,683
NODE_9468_length_683_cov_197.176259,1,683
NODE_9472_length_682_cov_0.585586,1,682
NODE_9471_length_682_cov_0.828829,1,682
NODE_9470_length_682_cov_1.077477,1,682
NODE_9479_length_681_cov_0.272563,1,681
NODE_9478_length_681_cov_0.342960,1,681
NODE_9477_length_681_cov_0.454874,1,681
NODE_9476_length_681_cov_0.503610,1,681
NODE_9475_length_681_cov_0.579422,1,681
NODE_9474_length_681_cov_0.830325,1,681
NODE_9473_length_681_cov_1.119134,1,681
NODE_9483_length_680_cov_0.303797,1,680
NODE_9482_length_680_cov_0.499096,1,680
NODE_9481_length_680_cov_0.732369,1,680
NODE_9480_length_680_cov_0.840868,1,680
NODE_9486_length_679_cov_0.688406,1,679
NODE_9485_length_679_cov_0.750000,1,679
NODE_9484_length_679_cov_0.869565,1,679
NODE_9491_length_678_cov_0.292196,1,678
NODE_9490_length_678_cov_0.451906,1,678
NODE_9489_length_678_cov_0.598911,1,678
NODE_9488_length_678_cov_0.709619,1,678
NODE_9487_length_678_cov_0.789474,1,678
NODE_9494_length_677_cov_0.545455,1,677
NODE_9493_length_677_cov_0.938182,1,677
NODE_9492_length_677_cov_1.127273,1,677
NODE_9497_length_676_cov_0.522769,1,676
NODE_9496_length_676_cov_0.692168,1,676
NODE_9495_length_676_cov_0.861566,1,676
NODE_9499_length_675_cov_0.503650,1,675
NODE_9498_length_675_cov_0.591241,1,675
NODE_9502_length_674_cov_0.499086,1,674
NODE_9501_length_674_cov_0.714808,1,674
NODE_9500_length_674_cov_0.714808,1,674
NODE_9507_length_673_cov_0.532967,1,673
NODE_9506_length_673_cov_0.573260,1,673
NODE_9505_length_673_cov_0.604396,1,673
NODE_9504_length_673_cov_0.673993,1,673
NODE_9503_length_673_cov_0.767399,1,673
NODE_9508_length_672_cov_0.886239,1,672
NODE_9510_length_671_cov_0.527574,1,671
NODE_9509_length_671_cov_0.852941,1,671
NODE_9514_length_670_cov_0.423573,1,670
NODE_9513_length_670_cov_0.550645,1,670
NODE_9512_length_670_cov_0.550645,1,670
NODE_9511_length_670_cov_0.640884,1,670
NODE_9517_length_669_cov_0.551661,1,669
NODE_9516_length_669_cov_0.625461,1,669
NODE_9515_length_669_cov_0.645756,1,669
NODE_9521_length_668_cov_0.377079,1,668
NODE_9520_length_668_cov_0.456562,1,668
NODE_9519_length_668_cov_0.680222,1,668
NODE_9518_length_668_cov_0.963031,1,668
NODE_9522_length_667_cov_0.885185,1,667
NODE_9528_length_666_cov_0.512059,1,666
NODE_9527_length_666_cov_0.719852,1,666
NODE_9526_length_666_cov_0.818182,1,666
NODE_9525_length_666_cov_0.896104,1,666
NODE_9524_length_666_cov_0.987013,1,666
NODE_9523_length_666_cov_1.152134,1,666
NODE_9532_length_665_cov_0.267658,1,665
NODE_9531_length_665_cov_0.427509,1,665
NODE_9530_length_665_cov_0.555762,1,665
NODE_9529_length_665_cov_0.754647,1,665
NODE_9538_length_664_cov_0.599628,1,664
NODE_9537_length_664_cov_0.707635,1,664
NODE_9536_length_664_cov_0.728119,1,664
NODE_9535_length_664_cov_0.752328,1,664
NODE_9534_length_664_cov_0.813780,1,664
NODE_9533_length_664_cov_1.011173,1,664
NODE_9540_length_663_cov_0.500000,1,663
NODE_9539_length_663_cov_0.901119,1,663
NODE_9546_length_662_cov_0.471028,1,662
NODE_9545_length_662_cov_0.600000,1,662
NODE_9544_length_662_cov_0.601869,1,662
NODE_9543_length_662_cov_0.859813,1,662
NODE_9542_length_662_cov_1.289720,1,662
NODE_9541_length_662_cov_248.022430,1,662
NODE_9547_length_661_cov_1.116105,1,661
NODE_9551_length_660_cov_0.189493,1,660
NODE_9550_length_660_cov_0.405253,1,660
NODE_9549_length_660_cov_0.604128,1,660
NODE_9548_length_660_cov_0.776735,1,660
NODE_9554_length_659_cov_0.562030,1,659
NODE_9553_length_659_cov_0.691729,1,659
NODE_9552_length_659_cov_0.691729,1,659
NODE_9557_length_658_cov_0.380414,1,658
NODE_9556_length_658_cov_0.649718,1,658
NODE_9555_length_658_cov_0.674200,1,658
NODE_9559_length_657_cov_0.830189,1,657
NODE_9558_length_657_cov_1.128302,1,657
NODE_9561_length_655_cov_0.606061,1,655
NODE_9560_length_655_cov_0.782197,1,655
NODE_9563_length_654_cov_0.669829,1,654
NODE_9562_length_654_cov_0.855787,1,654
NODE_9570_length_653_cov_0.431559,1,653
NODE_9569_length_653_cov_0.450570,1,653
NODE_9568_length_653_cov_0.496198,1,653
NODE_9567_length_653_cov_0.612167,1,653
NODE_9566_length_653_cov_0.692015,1,653
NODE_9565_length_653_cov_0.743346,1,653
NODE_9564_length_653_cov_1.224335,1,653
NODE_9572_length_652_cov_0.803810,1,652
NODE_9571_length_652_cov_0.830476,1,652
NODE_9575_length_651_cov_1.007634,1,651
NODE_9574_length_651_cov_1.043893,1,651
NODE_9573_length_651_cov_1.131679,1,651
NODE_9577_length_650_cov_0.378585,1,650
NODE_9576_length_650_cov_0.782027,1,650
NODE_9580_length_649_cov_0.572797,1,649
NODE_9579_length_649_cov_0.641762,1,649
NODE_9578_length_649_cov_0.653257,1,649
NODE_9581_length_648_cov_0.712092,1,648
NODE_9586_length_646_cov_0.277457,1,646
NODE_9585_length_646_cov_0.354528,1,646
NODE_9584_length_646_cov_0.526012,1,646
NODE_9583_length_646_cov_0.531792,1,646
NODE_9582_length_646_cov_0.753372,1,646
NODE_9591_length_645_cov_0.249035,1,645
NODE_9590_length_645_cov_0.444015,1,645
NODE_9589_length_645_cov_0.650579,1,645
NODE_9588_length_645_cov_1.019305,1,645
NODE_9587_length_645_cov_1.150579,1,645
NODE_9595_length_644_cov_0.742747,1,644
NODE_9594_length_644_cov_0.800774,1,644
NODE_9593_length_644_cov_0.825919,1,644
NODE_9592_length_644_cov_0.887814,1,644
NODE_9600_length_643_cov_0.356589,1,643
NODE_9599_length_643_cov_0.705426,1,643
NODE_9598_length_643_cov_0.711240,1,643
NODE_9597_length_643_cov_0.715116,1,643
NODE_9596_length_643_cov_0.757752,1,643
NODE_9603_length_642_cov_0.400000,1,642
NODE_9602_length_642_cov_0.625243,1,642
NODE_9601_length_642_cov_0.893204,1,642
NODE_9604_length_641_cov_0.715953,1,641
NODE_9607_length_640_cov_0.493177,1,640
NODE_9606_length_640_cov_0.617934,1,640
NODE_9605_length_640_cov_0.762183,1,640
NODE_9614_length_639_cov_0.447266,1,639
NODE_9613_length_639_cov_0.519531,1,639
NODE_9612_length_639_cov_0.763672,1,639
NODE_9611_length_639_cov_0.763672,1,639
NODE_9610_length_639_cov_0.894531,1,639
NODE_9609_length_639_cov_0.896484,1,639
NODE_9608_length_639_cov_1.167969,1,639
NODE_9617_length_638_cov_0.340509,1,638
NODE_9616_length_638_cov_0.814090,1,638
NODE_9615_length_638_cov_0.931507,1,638
NODE_9618_length_636_cov_0.748527,1,636
NODE_9621_length_635_cov_0.604331,1,635
NODE_9620_length_635_cov_0.724409,1,635
NODE_9619_length_635_cov_0.814961,1,635
NODE_9623_length_634_cov_0.656805,1,634
NODE_9622_length_634_cov_0.816568,1,634
NODE_9627_length_633_cov_0.596838,1,633
NODE_9626_length_633_cov_0.636364,1,633
NODE_9625_length_633_cov_0.681818,1,633
NODE_9624_length_633_cov_0.849802,1,633
NODE_9636_length_632_cov_0.465347,1,632
NODE_9635_length_632_cov_0.627723,1,632
NODE_9634_length_632_cov_0.637624,1,632
NODE_9633_length_632_cov_0.683168,1,632
NODE_9632_length_632_cov_0.770297,1,632
NODE_9631_length_632_cov_0.817822,1,632
NODE_9630_length_632_cov_0.819802,1,632
NODE_9629_length_632_cov_0.845545,1,632
NODE_9628_length_632_cov_0.136364,1,632
NODE_9641_length_631_cov_0.638889,1,631
NODE_9640_length_631_cov_0.805556,1,631
NODE_9639_length_631_cov_0.867063,1,631
NODE_9638_length_631_cov_1.000000,1,631
NODE_9637_length_631_cov_1.023810,1,631
NODE_9646_length_630_cov_0.502982,1,630
NODE_9645_length_630_cov_0.592445,1,630
NODE_9644_length_630_cov_0.685885,1,630
NODE_9643_length_630_cov_0.868787,1,630
NODE_9642_length_630_cov_0.950298,1,630
NODE_9649_length_629_cov_0.557769,1,629
NODE_9648_length_629_cov_0.778884,1,629
NODE_9647_length_629_cov_0.870518,1,629
NODE_9652_length_628_cov_0.451098,1,628
NODE_9651_length_628_cov_0.576846,1,628
NODE_9650_length_628_cov_0.586826,1,628
NODE_9656_length_627_cov_0.560000,1,627
NODE_9655_length_627_cov_0.902000,1,627
NODE_9654_length_627_cov_0.920000,1,627
NODE_9653_length_627_cov_1.008000,1,627
NODE_9658_length_626_cov_0.486974,1,626
NODE_9657_length_626_cov_0.645291,1,626
NODE_9663_length_625_cov_0.552209,1,625
NODE_9662_length_625_cov_0.600402,1,625
NODE_9661_length_625_cov_0.738956,1,625
NODE_9660_length_625_cov_0.831325,1,625
NODE_9659_length_625_cov_0.923695,1,625
NODE_9667_length_624_cov_0.545272,1,624
NODE_9666_length_624_cov_0.643863,1,624
NODE_9665_length_624_cov_0.877264,1,624
NODE_9664_length_624_cov_0.899396,1,624
NODE_9670_length_623_cov_0.663306,1,623
NODE_9669_length_623_cov_0.671371,1,623
NODE_9668_length_623_cov_0.973790,1,623
NODE_9672_length_622_cov_0.882828,1,622
NODE_9671_length_622_cov_0.929293,1,622
NODE_9674_length_621_cov_0.419028,1,621
NODE_9673_length_621_cov_0.649798,1,621
NODE_9676_length_620_cov_0.606491,1,620
NODE_9675_length_620_cov_0.766734,1,620
NODE_9680_length_619_cov_0.286585,1,619
NODE_9679_length_619_cov_0.467480,1,619
NODE_9678_length_619_cov_0.821138,1,619
NODE_9677_length_619_cov_0.831301,1,619
NODE_9681_length_618_cov_0.951120,1,618
NODE_9682_length_617_cov_0.683673,1,617
NODE_9683_length_616_cov_0.705521,1,616
NODE_9685_length_615_cov_0.377049,1,615
NODE_9684_length_615_cov_0.801230,1,615
NODE_9690_length_614_cov_0.412731,1,614
NODE_9689_length_614_cov_0.441478,1,614
NODE_9688_length_614_cov_0.474333,1,614
NODE_9687_length_614_cov_0.659138,1,614
NODE_9686_length_614_cov_0.850103,1,614
NODE_9692_length_613_cov_0.263374,1,613
NODE_9691_length_613_cov_0.327160,1,613
NODE_9696_length_612_cov_0.569072,1,612
NODE_9695_length_612_cov_0.602062,1,612
NODE_9694_length_612_cov_0.616495,1,612
NODE_9693_length_612_cov_0.688660,1,612
NODE_9701_length_611_cov_0.332645,1,611
NODE_9700_length_611_cov_0.570248,1,611
NODE_9699_length_611_cov_0.603306,1,611
NODE_9698_length_611_cov_0.758264,1,611
NODE_9697_length_611_cov_1.090909,1,611
NODE_9705_length_610_cov_0.428571,1,610
NODE_9704_length_610_cov_0.469979,1,610
NODE_9703_length_610_cov_0.521739,1,610
NODE_9702_length_610_cov_0.538302,1,610
NODE_9709_length_609_cov_0.713693,1,609
NODE_9708_length_609_cov_0.811203,1,609
NODE_9707_length_609_cov_0.929461,1,609
NODE_9706_length_609_cov_1.371369,1,609
NODE_9711_length_608_cov_0.573805,1,608
NODE_9710_length_608_cov_0.812890,1,608
NODE_9714_length_607_cov_0.575000,1,607
NODE_9713_length_607_cov_0.714583,1,607
NODE_9712_length_607_cov_0.862500,1,607
NODE_9719_length_606_cov_0.300626,1,606
NODE_9718_length_606_cov_0.693111,1,606
NODE_9717_length_606_cov_0.768267,1,606
NODE_9716_length_606_cov_0.816284,1,606
NODE_9715_length_606_cov_1.131524,1,606
NODE_9724_length_605_cov_0.529289,1,605
NODE_9723_length_605_cov_0.577406,1,605
NODE_9722_length_605_cov_0.577406,1,605
NODE_9721_length_605_cov_0.579498,1,605
NODE_9720_length_605_cov_0.673640,1,605
NODE_9732_length_604_cov_0.289308,1,604
NODE_9731_length_604_cov_0.482180,1,604
NODE_9730_length_604_cov_0.505241,1,604
NODE_9729_length_604_cov_0.624738,1,604
NODE_9728_length_604_cov_0.656184,1,604
NODE_9727_length_604_cov_0.702306,1,604
NODE_9726_length_604_cov_0.819706,1,604
NODE_9725_length_604_cov_0.924528,1,604
NODE_9735_length_603_cov_0.392857,1,603
NODE_9734_length_603_cov_0.579832,1,603
NODE_9733_length_603_cov_0.628151,1,603
NODE_9743_length_602_cov_0.315789,1,602
NODE_9742_length_602_cov_0.456842,1,602
NODE_9741_length_602_cov_0.465263,1,602
NODE_9740_length_602_cov_0.501053,1,602
NODE_9739_length_602_cov_0.774737,1,602
NODE_9738_length_602_cov_0.774737,1,602
NODE_9737_length_602_cov_0.774737,1,602
NODE_9736_length_602_cov_0.858947,1,602
NODE_9746_length_601_cov_0.580169,1,601
NODE_9745_length_601_cov_0.599156,1,601
NODE_9744_length_601_cov_1.065401,1,601
NODE_9750_length_600_cov_0.486258,1,600
NODE_9749_length_600_cov_0.623679,1,600
NODE_9748_length_600_cov_0.665962,1,600
NODE_9747_length_600_cov_0.748414,1,600
NODE_9756_length_599_cov_0.281780,1,599
NODE_9755_length_599_cov_0.389831,1,599
NODE_9754_length_599_cov_0.442797,1,599
NODE_9753_length_599_cov_0.682203,1,599
NODE_9752_length_599_cov_0.809322,1,599
NODE_9751_length_599_cov_0.828390,1,599
NODE_9759_length_598_cov_0.428875,1,598
NODE_9758_length_598_cov_0.634820,1,598
NODE_9757_length_598_cov_0.768577,1,598
NODE_9767_length_597_cov_0.329787,1,597
NODE_9766_length_597_cov_0.361702,1,597
NODE_9765_length_597_cov_0.438298,1,597
NODE_9764_length_597_cov_0.440426,1,597
NODE_9763_length_597_cov_0.504255,1,597
NODE_9762_length_597_cov_0.582979,1,597
NODE_9761_length_597_cov_0.614894,1,597
NODE_9760_length_597_cov_0.991489,1,597
NODE_9770_length_596_cov_0.633262,1,596
NODE_9769_length_596_cov_0.686567,1,596
NODE_9768_length_596_cov_0.754797,1,596
NODE_9775_length_595_cov_0.320513,1,595
NODE_9774_length_595_cov_0.688034,1,595
NODE_9773_length_595_cov_0.688034,1,595
NODE_9772_length_595_cov_1.081197,1,595
NODE_9771_length_595_cov_1.179487,1,595
NODE_9776_length_594_cov_0.571734,1,594
NODE_9779_length_593_cov_0.431330,1,593
NODE_9778_length_593_cov_0.839056,1,593
NODE_9777_length_593_cov_0.937768,1,593
NODE_9780_length_592_cov_0.888172,1,592
NODE_9782_length_591_cov_0.375000,1,591
NODE_9781_length_591_cov_0.642241,1,591
NODE_9783_length_590_cov_0.503240,1,590
NODE_9785_length_588_cov_0.449024,1,588
NODE_9784_length_588_cov_0.639913,1,588
NODE_9787_length_587_cov_0.600000,1,587
NODE_9786_length_587_cov_0.950000,1,587
NODE_9789_length_586_cov_0.468410,1,586
NODE_9788_length_586_cov_0.538126,1,586
NODE_9793_length_585_cov_0.048035,1,585
NODE_9792_length_585_cov_0.301310,1,585
NODE_9791_length_585_cov_0.703057,1,585
NODE_9790_length_585_cov_0.903930,1,585
NODE_9799_length_584_cov_0.225383,1,584
NODE_9798_length_584_cov_0.415755,1,584
NODE_9797_length_584_cov_0.603939,1,584
NODE_9796_length_584_cov_0.741794,1,584
NODE_9795_length_584_cov_0.875274,1,584
NODE_9794_length_584_cov_1.056893,1,584
NODE_9803_length_583_cov_0.392544,1,583
NODE_9802_length_583_cov_0.495614,1,583
NODE_9801_length_583_cov_1.008772,1,583
NODE_9800_length_583_cov_1.059211,1,583
NODE_9806_length_582_cov_0.309890,1,582
NODE_9805_length_582_cov_0.694505,1,582
NODE_9804_length_582_cov_1.061538,1,582
NODE_9808_length_581_cov_0.491189,1,581
NODE_9807_length_581_cov_0.572687,1,581
NODE_9809_length_580_cov_0.507726,1,580
NODE_9814_length_579_cov_0.331858,1,579
NODE_9813_length_579_cov_0.457965,1,579
NODE_9812_length_579_cov_0.601770,1,579
NODE_9811_length_579_cov_0.836283,1,579
NODE_9810_length_579_cov_1.216814,1,579
NODE_9816_length_578_cov_0.611973,1,578
NODE_9815_length_578_cov_0.660754,1,578
NODE_9821_length_577_cov_0.357778,1,577
NODE_9820_length_577_cov_0.664444,1,577
